,ID,Відправлення,Прибуття,Маса,Обєм,Відстань,Вартість,Спосіб,Безготівковий,ПДВ,Час,Транспорт
1260,415243021,Добропілля,Луцьк,22.0,86.0,918.59,16300.0,1.0,0,0,1,Тент
1261,415242965,Михайлівка,Луцьк,22.0,86.0,905.37,16300.0,1.0,0,0,1,Тент
1262,415242993,Скадовськ,Луцьк,22.0,86.0,933.06,16300.0,1.0,0,0,1,Тент
1263,415008321,Хоростків,Виноградів,22.0,86.0,331.62,13000.0,1.0,0,0,1,Тент
1264,415008487,Хоростків,Виноградів,22.0,86.0,331.62,13000.0,1.0,0,0,1,Ізотерм
1265,415008363,Хоростків,Виноградів,22.0,86.0,331.62,13000.0,1.0,0,0,1,Цільномет
1266,415008237,Хоростків,Виноградів,22.0,86.0,331.62,13000.0,1.0,0,0,1,Крита
1267,415249539,Коростишів,Київ,10.0,13.5,108.05,3600.0,1.0,0,0,1,Тент
1268,414823345,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Тент
1269,414823357,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Ізотерм
1270,414823353,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Крита
1271,415013185,Полісся,Запоріжжя,15.0,86.0,583.89,15000.0,1.0,0,0,1,Тент
1272,414727265,Торчин,Миколаїв,22.0,86.0,791.31,15300.0,1.0,0,0,1,Тент
1273,415249555,Славгород,Василівка,25.0,55.0,94.15,500.0,1.0,0,0,1,Зерновоз
1274,415249563,Коростишів,Київ,10.0,13.5,126.55,3400.0,1.0,0,0,1,Тент
1275,415249561,Овруч,Перечин,20.0,20.0,662.28,14000.0,1.0,0,0,0,Тент
1276,414687981,Одеса,Кам'янка,21.5,40.0,391.67,6000.0,0.0,0,0,1,Тент
1277,415249581,Пустомити,Кременчук,20.0,30.0,848.11,6800.0,1.0,0,0,0,Тент
1278,415203377,Прилуки,Київ,15.0,15.0,149.54,3500.0,1.0,0,0,1,Тент
1279,415204143,Руська Поляна,Черкаси,15.0,82.0,14.72,2000.0,1.0,0,0,1,Тент
1280,415179545,Калуш,Львів,22.0,86.0,112.97,4000.0,1.0,0,0,1,Крита
1281,415219375,Чорнобаївка,Харків,19.0,100.0,596.92,14000.0,1.0,0,0,1,Тент
1282,415249597,Макарів,Гатне,6.4,8.0,58.81,2600.0,1.0,0,0,1,Тент
1283,415249611,Луцьк,Львів,1.5,13.0,150.6,1500.0,1.0,0,0,0,Крита
1284,415249623,Станиця Луганська,Бахмут (Артемівськ),19.0,30.0,188.31,6000.0,0.0,0,0,1,Тент
1285,415206527,Херсон,Дніпро,86.0,96.0,346.44,7000.0,1.0,0,0,1,Тент
1286,415220521,Велика Писарівка,Полтава,90.0,120.0,164.17,6500.0,1.0,0,0,1,Тент
1287,415233311,Смига,Львів,22.0,25.0,164.11,5000.0,1.0,0,0,1,Тент
1288,414815057,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Цільномет
1289,414815007,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Тент
1290,414815103,Магдалинівка,Кременчук,22.0,86.0,141.34,5000.0,1.0,0,0,1,Ізотерм
1291,415249643,Одеса,Ізмаїл,21.0,86.0,247.58,4500.0,0.0,0,0,1,Тент
1292,415198301,Львів,Харків,55.0,55.0,1009.56,7500.0,1.0,0,0,1,Крита
1293,414653151,Знаменівка,Обухів,2.5,10.0,553.84,2500.0,1.0,0,0,1,Крита
1294,415143059,Київ,Одеса,0.8,3.0,475.03,2000.0,1.0,0,0,0,Крита
1295,415249661,Корюківка,Київ,16.0,85.0,224.16,6500.0,0.0,0,0,0,Тент
1296,415134255,Одеса,Гайворон,22.0,86.0,259.33,5800.0,0.0,0,0,1,Тент
1297,414769207,Біла Церква,Харків,18.0,76.0,548.04,9000.0,1.0,0,0,0,Крита
1298,414256715,Калуш,Харків,22.0,86.0,1071.08,16000.0,1.0,0,0,1,Крита
1299,415249681,Приазовське,Балаклія,12.0,12.0,479.07,3000.0,1.0,0,0,1,Цільномет
1300,415176881,Біла Церква,Харків,18.0,77.0,548.04,9000.0,1.0,0,0,0,Крита
1301,415133323,Біла Церква,Харків,18.0,77.0,548.04,9000.0,1.0,0,0,0,Крита
1302,415233621,Біла Церква,Харків,18.1,77.0,548.04,9000.0,1.0,0,0,0,Крита
1303,414439837,Біла Церква,Дніпро,40.0,40.0,459.39,4500.0,1.0,0,0,0,Крита
1304,415239807,Ріпки,Рівне,22.0,86.0,504.7,7200.0,1.0,0,0,0,Тент
1305,415206435,Ріпки,Житомир,22.0,86.0,317.31,7200.0,1.0,0,0,0,Тент
1306,415206785,Ріпки,Козятин,22.0,86.0,364.77,7200.0,1.0,0,0,0,Тент
1307,415143045,Житомир,Гребінка,22.0,86.0,481.91,10000.0,1.0,0,0,0,Тент
1308,415143265,Козятин,Гребінка,22.0,86.0,525.13,10000.0,1.0,0,0,0,Тент
1309,415249705,Рівне,Вінниця,35.0,35.0,272.28,3200.0,1.0,0,0,1,Тент
1310,415138757,Сарни,Бориспіль,10.0,86.0,342.71,8200.0,0.0,0,0,0,Тент
1311,415222929,Смолин,Київ,22.0,40.0,120.53,380.0,1.0,1,0,1,Самоскид
1312,415238943,Харків,Могилів-Подільський,0.2,8.0,766.26,3000.0,0.0,0,0,1,Тент
1313,414971513,Лужани,Хмельницький,15.0,86.0,318.66,8200.0,1.0,1,1,0,Крита
1314,415039681,Чернігів,Малин,16.0,86.0,244.38,6700.0,1.0,1,1,0,Тент
1315,415222005,Черкаси,Дніпро,16.0,86.0,282.52,7000.0,1.0,0,0,1,Тент
1316,415223233,Каховка,Наливайківка,0.8,6.0,654.33,2000.0,0.0,0,0,1,Крита
1317,415043241,Харків,Ніжин,22.0,86.0,430.52,8500.0,0.0,0,0,0,Тент
1318,415247525,Великий Бурлук,Полтава,90.0,120.0,240.85,6500.0,1.0,0,0,1,Тент
1319,415192735,Київ,Харків,0.5,4.0,471.76,1100.0,1.0,0,0,1,Тент
1320,415249749,Кодима,Одеса,20.0,40.0,279.45,7200.0,1.0,0,0,1,Тент
1321,414895157,Запоріжжя,Калинівка,0.5,42.0,644.69,5000.0,0.0,0,0,1,Тент
1322,415248159,Олександрія,Харків,1.7,9.0,309.96,3000.0,0.0,0,0,1,Крита
1323,405219701,Запоріжжя,Вінниця,0.5,42.0,619.31,5000.0,0.0,0,0,1,Тент
1324,415243087,Красне,Львів,4.0,1.5,56.95,400.0,1.0,0,0,1,Крита
1325,415247391,Житомир,Київ,1.9,25.0,140.58,1400.0,1.0,0,0,1,Крита
1326,415247389,Житомир,Київ,1.9,25.0,140.58,1500.0,1.0,0,0,1,Крита
1327,414571157,Тальне,Іванків,22.0,86.0,297.24,7000.0,1.0,0,0,1,Тент
1328,414934509,Хмельницький,Львів,22.0,86.0,240.34,4800.0,1.0,1,1,0,Тент
1329,383804032,Одеса,Лисичанськ,20.0,86.0,873.12,18000.0,1.0,0,0,0,Реф.
1330,415249761,Київ,Львів,12.0,4.0,538.62,1100.0,1.0,0,0,1,Тент
1331,415192629,Шостка,Харків,90.0,120.0,420.46,8500.0,1.0,0,0,1,Тент
1332,415248937,Глобине,Світловодськ,12.0,80.0,50.53,2000.0,1.0,0,0,1,Тент
1333,414589507,Черкаси,Вендичани,30.0,30.0,393.26,1350.0,1.0,0,0,1,Зерновоз
1334,393594842,Вишневе,Одеса,68.0,68.0,467.77,5000.0,1.0,0,0,1,Контейнер
1335,401997089,Бровари,Одеса,68.0,68.0,494.35,5000.0,1.0,0,0,1,Контейнер
1336,415212495,Кременець,Рівне,25.0,25.0,84.3,2400.0,1.0,0,0,1,Крита
1337,414813555,Черкаси,Полтава,17.0,86.0,230.24,7000.0,1.0,0,0,1,Тент
1338,414823359,Сміла,Перечин,22.0,18.0,868.5,17000.0,0.0,0,0,0,Тент
1339,413990867,Кам'янець-Подільський,Зазим'я,15.0,60.0,442.37,12500.0,1.0,1,1,0,Тент
1340,415249879,Іллінці,Тараща,17.0,50.0,136.64,10000.0,1.0,0,0,1,Зерновоз
1341,415213093,Руська Поляна,Черкаси,15.0,82.0,14.72,2000.0,1.0,0,0,1,Крита
1342,415226767,Харків,Київ,21.0,80.0,470.93,7500.0,0.0,0,0,1,Тент
1343,415211749,Біла Церква,Суми,22.0,46.0,414.3,8000.0,1.0,0,0,0,Тент
1344,415249893,Ямпіль,Шостка,20.0,30.0,569.14,7000.0,1.0,0,0,1,Крита
1345,414562517,Товсте,Жашків,100.0,90.0,398.16,7500.0,1.0,0,0,1,Самоскид
1346,415249897,Кремінна,Шостка,20.0,30.0,595.38,7000.0,1.0,0,0,1,Крита
1347,415155217,Скадовськ,Дніпро,22.0,50.0,364.79,7000.0,1.0,0,0,1,Крита
1348,415213431,Херсон,Дніпро,21.0,86.0,346.44,8500.0,0.0,0,0,1,Тент
1349,415213021,Харків,Хмельницький,26.0,7.0,793.28,1500.0,1.0,0,0,1,Крита
1350,415249907,Тернопіль,Велика Виска,22.0,86.0,1039.03,23000.0,1.0,1,1,0,Тент
1351,415249915,Хоростків,Ізяслав,22.0,95.0,175.51,7500.0,1.0,0,0,0,Тент
1352,414562515,Кролевець,Кременчук,22.0,90.0,376.08,13200.0,0.0,0,0,0,Самоскид
1353,415235907,Кролевець,Миронівка,22.0,90.0,358.96,11000.0,0.0,0,0,0,Самоскид
1354,414373485,Андрушівка,Херсон,22.0,90.0,542.83,16500.0,0.0,0,0,0,Самоскид
1355,414286877,Кам’янське (Дніпродзержинськ),Волноваха,22.0,30.0,314.54,7500.0,1.0,0,0,1,Самоскид
1356,415012717,Чернівці,Одеса,22.0,82.0,489.5,11500.0,1.0,0,0,1,Тент
1357,414581577,Красноград,Сарата,15.0,70.0,693.14,20000.0,1.0,0,0,1,Самоскид
1358,415249935,Одеса,Ізмаїл,35.0,35.0,247.58,5000.0,1.0,0,0,1,Бортова/Відкрита
1359,415049943,Полонне,Дружба,21.0,25.0,210.42,6000.0,1.0,0,0,1,Тент
1360,415043231,Закупне,Лубни,22.0,40.0,590.03,10000.0,1.0,0,0,1,Тент
1361,415180709,Суми,Рівне,2.2,15.0,660.0,3200.0,0.0,0,0,1,Крита
1362,415196509,Одеса,Дніпро,22.0,86.0,466.82,9000.0,0.0,0,0,0,Тент
1363,414935839,Київ,Тячів,15.0,1.6,799.26,3000.0,1.0,0,0,1,Крита
1364,415249963,Черкаси,Полтава,17.0,86.0,230.24,7000.0,1.0,0,0,1,Тент
1365,415245917,Умань,Погребище,86.0,86.0,152.26,5000.0,0.0,0,0,0,Тент
1366,415227773,Велика Писарівка,Полтава,90.0,120.0,164.17,6500.0,1.0,0,0,1,Тент
1367,415121451,Путивль,Київ,20.0,20.0,305.75,9500.0,1.0,0,0,1,Тент
1368,415245927,Смига,Львів,22.0,25.0,164.11,5000.0,1.0,0,0,1,Тент
1369,415239051,Кременчук,Олександрія,14.0,86.0,142.48,5500.0,1.0,0,0,0,Тент
1370,415249967,Лубни,Одеса,22.0,45.0,564.21,9000.0,1.0,0,0,1,Контейнер
1371,415244949,Березань,Глухів,10.0,86.0,282.77,9500.0,1.0,1,1,0,Тент
1372,415245009,Біла Церква,Горішні Плавні (Комсомольськ),20.0,86.0,324.83,10000.0,1.0,1,1,0,Тент
1373,415244931,Березань,Радомишль,10.0,86.0,182.31,6500.0,1.0,1,1,0,Тент
1374,415214739,Харків,Кам’янське (Дніпродзержинськ),22.0,98.0,260.5,9900.0,1.0,0,0,0,Самоскид
1375,415249977,Шевченкове,Дергачі,15.0,80.0,103.32,5000.0,1.0,0,0,1,Самоскид
1376,415242917,Херсон,Харків,115.0,115.0,563.66,12500.0,1.0,0,0,1,Крита
1377,415074729,Миколаїв,Кременчук,12.0,86.0,314.59,7500.0,1.0,0,0,1,Крита
1378,415249983,Дніпро,Київ,38.0,38.0,472.34,6000.0,1.0,0,0,1,Реф.
1379,415214773,Велика Писарівка,Полтава,90.0,120.0,164.17,6000.0,1.0,0,0,1,Тент
1380,415184367,Гусятин,Мерефа,86.0,86.0,984.64,13500.0,1.0,0,0,1,Тент
1381,414794477,Стрий,Біла Церква,20.0,70.0,548.19,1400.0,1.0,0,0,0,Зерновоз
1382,415040507,Чернівці,Олександрія,20.0,55.0,425.0,36000.0,1.0,0,0,1,Зерновоз
1383,415147509,Чернівці,Біла Церква,20.0,55.0,249.06,20000.0,1.0,0,0,1,Зерновоз
1384,415147195,Чернівці,Біла Церква,20.0,55.0,249.06,20000.0,1.0,0,0,1,Зерновоз
1385,415249997,Абазівка,Кам'янка-Дніпровська,15.0,70.0,309.36,7000.0,1.0,0,0,1,Самоскид
1386,415182685,Чернівці,Луцьк,0.2,6.0,328.63,1000.0,0.0,0,0,1,Крита
1387,415227501,Татарбунари,Южноукраїнськ,10.0,60.0,314.59,15000.0,1.0,0,0,0,Платформа
1388,414995769,Ворзель,Кам'янець-Подільський,3.3,12.0,408.88,7000.0,1.0,0,0,1,Крита
1389,414575705,Шостка,Запоріжжя,22.0,28.0,612.55,13000.0,1.0,0,0,0,Крита
1390,412811563,Павлинка,Долинська,15.0,100.0,286.0,11250.0,0.0,0,0,1,Зерновоз
1391,414378263,Болган,Долинська,15.0,100.0,397.13,12000.0,0.0,0,0,1,Бортова/Відкрита
1392,415128095,Херсон,Київ,22.0,35.0,546.21,11000.0,1.0,0,0,1,Тент
1393,415228715,Алісівка,Мелітополь,90.0,120.0,467.93,9000.0,0.0,0,0,1,Тент
1394,415239801,Первомайський,Маріуполь,13.0,82.0,348.14,8000.0,1.0,0,0,0,Крита
1395,414385835,Яблунівка,Долинська,15.0,100.0,236.52,9750.0,0.0,0,0,1,Бортова/Відкрита
1396,414375975,Мошни,Долинська,15.0,100.0,234.14,9000.0,0.0,0,0,1,Бортова/Відкрита
1397,414097077,Абазівка,Харків,15.0,55.0,124.05,6000.0,1.0,0,0,1,Самоскид
1398,414697587,Ромни,Чернігів,40.0,40.0,253.46,5000.0,1.0,1,0,0,Ізотерм
1399,414575511,Полтава,Дергачі,15.0,60.0,148.89,6000.0,1.0,0,0,1,Самоскид
1400,413419165,Ковель,Кривий Ріг,25.0,70.0,845.36,21250.0,0.0,0,0,1,Зерновоз
1401,415239099,Корюківка,Київ,16.0,85.0,224.16,6500.0,0.0,0,0,0,Тент
1402,415247929,Бугаївка,Заводське,22.0,30.0,52.37,3300.0,0.0,0,0,0,Тент
1403,414849871,Дружківка,Нова Каховка,11.0,90.0,544.93,12000.0,1.0,0,0,1,Крита
1404,415239897,Корюківка,Київ,16.0,85.0,224.16,6500.0,0.0,0,0,1,Тент
1405,415250025,Миколаїв,Чорноморськ (Іллічівськ),25.0,999.99,161.19,11500.0,1.0,1,1,0,Зерновоз
1406,415216105,Велика Писарівка,Полтава,90.0,120.0,164.17,6000.0,1.0,0,0,1,Тент
1407,415182299,Київ,Суми,5.5,5.5,332.26,4500.0,1.0,0,0,1,Крита
1408,415245183,Київ,Ізмаїл,0.3,5.0,704.71,4000.0,1.0,0,0,1,Крита
1409,415249117,Ярове,Одеса,30.0,76.0,195.86,12000.0,1.0,0,0,1,Самоскид
1410,415249125,Ярове,Одеса,30.0,76.0,195.86,12000.0,1.0,0,0,1,Зерновоз
1411,415245785,Зелений Гай,Глеваха,22.0,80.0,439.9,10000.0,1.0,0,0,1,Тент
1412,415174977,Херсон,Бородянка,22.0,86.0,583.99,12000.0,1.0,1,1,0,Тент
1413,415239639,Дніпро,Полтава,3.8,14.0,198.73,1800.0,1.0,0,0,0,Крита
1414,408183075,Дніпро,Львів,1.6,6.0,1008.9,2200.0,1.0,0,0,0,Крита
1415,415250071,Медвин,Южне,25.0,999.99,636.38,21250.0,1.0,1,1,0,Зерновоз
1416,414084673,Тернопіль,Львів,22.0,86.0,128.71,4000.0,1.0,0,0,1,Тент
1417,412136427,Теребовля,Львів,22.0,85.0,160.87,4000.0,1.0,0,0,1,Тент
1418,415232367,Корець,Попільня,22.0,80.0,193.14,4000.0,1.0,0,0,1,Крита
1419,410664499,Горохів,Корець,20.0,30.0,189.41,4000.0,1.0,0,0,1,Самоскид
1420,415246913,Полтава,Дніпро,10.0,30.0,197.37,2900.0,1.0,0,0,1,Крита
1421,415241415,Кременчук,Дніпро,10.0,53.0,160.68,3000.0,1.0,0,0,1,Тент
1422,415250103,Шевченкове,Дергачі,15.0,80.0,103.32,5000.0,1.0,0,0,1,Самоскид
1423,413021073,Петриківка,Харків,22.0,86.0,305.91,8000.0,1.0,0,0,1,Крита
1424,414825263,Василівка,Мукачеве,22.0,76.0,1218.84,19500.0,1.0,0,0,0,Тент
1425,415199461,Гадяч,Полтава,7.5,8.0,116.69,4300.0,1.0,0,0,1,Тент
1426,415201533,Одеса,Недобоївці,4.5,120.0,452.47,12000.0,1.0,0,0,0,Тент
1427,415231049,Буськ,Чернігів,0.2,3.0,628.05,1000.0,1.0,0,0,1,Крита
1428,415250135,Миколаїв,Кропивницький (Кіровоград),22.0,86.0,181.21,4200.0,1.0,0,0,1,Тент
1429,415201945,Одеса,Коболчин,120.0,120.0,410.01,11000.0,1.0,0,0,0,Тент
1430,415121007,Черкаси,Житомир,20.0,25.0,325.8,6800.0,1.0,0,0,0,Тент
1431,411231749,Лубни,Умань,22.0,86.0,396.02,8500.0,1.0,0,0,1,Крита
1432,411201395,Одеса,Мелітополь,12.0,30.0,433.46,6000.0,1.0,0,0,1,Крита
1433,414788827,Дніпро,Кременчук,22.0,86.0,177.81,6000.0,1.0,0,0,1,Тент
1434,415204569,Горохів,Рівне,22.0,86.0,123.58,4500.0,1.0,0,0,1,Тент
1435,415250205,Лубни,Одеса,22.0,25.0,564.21,9000.0,1.0,0,0,1,Контейнер
1436,415250209,Запоріжжя,Вінниця,40.0,42.0,619.31,5000.0,0.0,0,0,1,Тент
1437,415250233,Смига,Львів,22.0,25.0,164.11,5500.0,1.0,0,0,1,Тент
1438,415250243,Явне,Житомир,20.0,20.0,72.51,2000.0,1.0,0,0,1,Тент
1439,415250257,Горохів,Умань,22.0,56.0,546.34,9700.0,1.0,0,0,1,Тент
1440,415220571,Жорниська,Лубни,11.0,40.0,751.01,7000.0,1.0,0,0,1,Крита
1441,415184121,Рава-Руська,Одеса,30.0,30.0,843.25,7500.0,1.0,0,0,1,Крита
1442,415225227,Бориспіль,Первомайськ,14.0,100.0,509.42,10000.0,0.0,0,0,0,Тент
1443,415250277,Дніпро,Одеса,25.0,999.99,464.71,1500.0,1.0,1,1,0,Зерновоз
1444,403336045,Гостомель,Ніжин,13.0,86.0,373.87,8000.0,1.0,1,1,0,Крита
1445,403239705,Херсон,Ізмаїл,22.0,86.0,445.48,11000.0,1.0,0,0,1,Тент
1446,415205857,Чорноморськ (Іллічівськ),Полтава,22.0,86.0,595.15,14000.0,0.0,0,0,1,Тент
1447,415250299,Шевченкове,Дергачі,16.0,80.0,103.32,5000.0,1.0,0,0,1,Самоскид
1448,415250303,Горохів,Умань,22.0,56.0,546.34,11000.0,1.0,0,0,1,Тент
1449,415150447,Кам'янка-Бузька,Умань,22.5,86.0,521.69,10000.0,0.0,0,0,1,Тент
1450,415234117,Львів,Харків,21.0,86.0,1009.56,18000.0,1.0,1,1,0,Реф.
1451,415214375,Одеса,Миколаїв,15.0,90.0,133.88,3750.0,1.0,0,0,0,Зерновоз
1452,410174717,Одеса,Долинська,15.0,60.0,319.38,600.0,1.0,0,0,0,Зерновоз
1453,415243597,Васильків,Чернівці,12.0,86.0,495.0,10000.0,0.0,0,0,0,Крита
1454,415243523,Васильків,Чернівці,11.0,86.0,495.0,11200.0,1.0,1,1,0,Крита
1455,415250319,Горохів,Умань,22.0,56.0,546.34,11000.0,1.0,0,0,1,Тент
1456,415191509,Миколаїв,Кривий Ріг,1.5,2.0,188.25,800.0,0.0,0,0,1,Крита
1457,415247417,Калинівка,Чернігів,16.0,87.0,194.04,4000.0,1.0,1,1,0,Крита
1458,415250321,Жмеринка,Перечин,20.0,20.0,545.45,11000.0,1.0,0,0,0,Тент
1459,415065425,Нова Прага,Одеса,40.0,40.0,382.55,6000.0,1.0,0,0,1,Тент
1460,415250333,Черкаси,Полтава,17.0,86.0,230.24,7000.0,1.0,0,0,1,Тент
1461,415104391,Нова Каховка,Київ,24.0,4.0,614.52,900.0,1.0,0,0,1,Крита
1462,415036389,Харків,Щасливе,0.7,18.0,452.13,2200.0,1.0,0,0,0,Крита
1463,414988193,Куп'янськ,Жовті Води,22.0,86.0,455.43,9400.0,1.0,1,1,0,Тент
1464,415035765,Суми,Маріуполь,20.0,20.0,587.87,30000.0,1.0,1,1,0,Платформа
1465,415204727,Львів,Щасливе,70.0,70.0,563.08,9000.0,1.0,1,0,0,Крита
1466,415250363,Арданово,Самбір,45.0,45.0,199.18,3000.0,1.0,0,0,1,Тент
1467,415250361,Горохів,Умань,22.0,56.0,546.34,10800.0,1.0,0,0,1,Тент
1468,415104667,Миколаїв,Херсон,22.0,86.0,68.6,4000.0,1.0,1,1,0,Тент
1469,415190757,Суми,Лісники,22.0,85.0,347.25,7600.0,1.0,0,0,1,Тент
1470,415039421,Одеса,Коломия,0.1,1.1,563.57,1500.0,0.0,0,0,1,Крита
1471,415003627,Нерубайське,Дніпро,2.8,14.0,468.27,3500.0,0.0,0,0,1,Крита
1472,415182493,Понінка,Ковель,36.0,36.0,281.8,2800.0,1.0,0,0,1,Крита
1473,415226541,Макарів,Ірпінь,10.5,13.3,45.49,2800.0,1.0,0,0,1,Тент
1474,415224015,Київ,Маріуполь,1.8,4.0,734.14,3000.0,1.0,0,0,1,Крита
1475,415215453,Коростишів,Київ,10.0,13.5,108.05,3500.0,1.0,0,0,1,Тент
1476,415184719,Ізяслав,Городище,20.0,86.0,158.78,7500.0,1.0,0,0,1,Крита
1477,415169281,Чернігів,Білгород-Дністровський,22.0,12.0,688.63,15000.0,1.0,0,0,1,Крита
1478,415230639,Берегомет,Микулинці,21.0,29.0,137.16,6000.0,1.0,0,0,1,Тент
1479,414764623,Лугини,Чортків,4.5,6.0,392.03,3500.0,1.0,0,0,1,Тент
1480,415183839,Харків,Одеса,0.6,2.0,681.57,1100.0,1.0,0,0,1,Крита
1481,415244649,Бережани,Васильків,22.0,62.0,478.85,9000.0,1.0,0,0,1,Крита
1482,414879261,Кременчук,Одеса,0.7,2.0,463.42,1000.0,1.0,0,0,1,Крита
1483,415194257,Кременчук,Київ,22.0,39.0,289.45,7300.0,0.0,0,0,0,Відкрита
1484,415194163,Кременчук,Київ,22.0,39.0,289.45,7300.0,0.0,0,0,0,Крита
1485,415194233,Кременчук,Київ,22.0,39.0,289.45,7300.0,0.0,0,0,0,Бортова/Відкрита
1486,415194219,Кременчук,Київ,22.0,39.0,289.45,7300.0,0.0,0,0,0,Тент
1487,415234703,Одеса,Харків,20.0,86.0,684.04,11000.0,1.0,0,0,1,Крита
1488,415250431,Красноград,Кам'янка-Дніпровська,15.0,70.0,314.22,7000.0,1.0,0,0,1,Самоскид
1489,415244675,Михайлівка,Луцьк,22.0,86.0,905.37,16300.0,1.0,0,0,1,Тент
1490,415244679,Кременчук,Знам'янка,25.0,60.0,91.64,5300.0,0.0,0,0,0,Зерновоз
1491,415244719,Івано-Франківськ,Васильків,22.0,61.0,609.99,9000.0,1.0,0,0,1,Крита
1492,415149043,Руська Лозова,Миколаїв,0.6,10.0,567.4,2500.0,1.0,0,0,1,Крита
1493,415134133,Львів,Біла Церква,0.7,7.0,538.09,2000.0,1.0,0,0,1,Крита
1494,415107603,Київ,Хмельницький,1.5,15.0,324.42,2500.0,1.0,0,0,1,Крита
1495,415211585,Київ,Кропивницький (Кіровоград),0.9,2.0,300.95,900.0,1.0,0,0,1,Крита
1496,415107127,Калуш,Хмельницький,0.8,2.0,253.22,1400.0,1.0,0,0,1,Крита
1497,415250467,Берегомет,Теребовля,21.0,29.0,123.8,6000.0,1.0,0,0,1,Тент
1498,362480867,Херсон,Дніпро,22.0,86.0,346.44,7500.0,0.0,0,0,1,Тент
1499,415250477,Красноград,Харків,15.0,55.0,106.36,6000.0,1.0,0,0,1,Самоскид
1500,415194931,Одеса,Сєвєродонецьк,22.0,86.0,795.15,15000.0,0.0,0,0,1,Крита
1501,415250491,Партизанське,Суми,35.0,1.0,316.29,700.0,1.0,0,0,1,Крита
1502,415250489,Шевченкове,Дергачі,15.0,80.0,103.32,5000.0,1.0,0,0,1,Самоскид
1503,415250507,Красноград,Харків,15.0,55.0,106.36,5000.0,1.0,0,0,1,Самоскид
1504,415250517,Тростянець,Затока,20.0,40.0,355.52,7500.0,1.0,0,0,1,Контейнер
1505,415213029,Кременчук,Дніпро,10.0,53.0,160.68,3000.0,1.0,0,0,0,Тент
1506,415207831,Харків,Полтава,0.3,2.0,143.03,500.0,1.0,0,0,1,Крита
1507,415207519,Харків,Київ,0.5,2.0,470.93,700.0,1.0,0,0,1,Крита
1508,415238397,Івано-Франківськ,Львів,22.0,86.0,133.07,4200.0,1.0,1,1,0,Тент
1509,415250561,Полтава,Дергачі,15.0,60.0,148.89,6000.0,1.0,0,0,1,Самоскид
1510,415055085,Путивль,Київ,19.0,20.0,305.75,9500.0,1.0,0,0,1,Тент
1511,415083939,Бугрин,Тернопіль,18.0,18.0,167.42,3500.0,1.0,0,0,1,Крита
1512,415250569,Полтава,Дергачі,15.0,60.0,148.89,6000.0,1.0,0,0,1,Самоскид
1513,415250585,Лубни,Одеса,22.0,45.0,564.21,9000.0,1.0,0,0,1,Контейнер
1514,415214233,Гончарівка,Одеса,3.5,15.0,728.55,4000.0,1.0,0,0,1,Крита
1515,415247975,Київ,Умань,12.0,86.0,208.58,6000.0,1.0,0,0,1,Тент
1516,413819153,Баничі,Глеваха,22.0,25.0,346.18,9000.0,1.0,0,0,1,Тент
1517,415239479,Калинівка,Суми,16.0,87.0,385.82,7700.0,1.0,1,1,0,Крита
1518,415250621,Дніпро,Щербані,3.6,3.6,198.84,2200.0,0.0,0,0,1,Тент
1519,415250633,Горохів,Умань,22.0,56.0,546.34,11000.0,1.0,0,0,1,Тент
1520,415214925,Біла Церква,Суми,22.0,46.0,414.3,8000.0,1.0,0,0,0,Тент
1521,415250635,Хмельницький,Дударків,22.0,86.0,362.3,7000.0,1.0,1,1,0,Крита
1522,415250641,Ладижин,Хмельницький,17.0,16.0,231.12,7000.0,1.0,0,0,1,Тент
1523,410982149,Чорноморськ (Іллічівськ),Ватутіне,23.0,95.0,368.77,16100.0,0.0,0,0,0,Самоскид
1524,410325019,Усатове,Ватутіне,23.0,95.0,341.07,16100.0,0.0,0,0,0,Самоскид
1525,410326115,Усатове,Ватутіне,23.0,95.0,341.07,17710.0,1.0,1,1,0,Самоскид
1526,410982191,Чорноморськ (Іллічівськ),Ватутіне,23.0,95.0,368.77,17710.0,1.0,1,1,0,Самоскид
1527,410673783,Одеса,Ватутіне,23.0,95.0,347.89,16100.0,0.0,0,0,0,Самоскид
1528,410673779,Одеса,Ватутіне,23.0,95.0,347.89,17710.0,1.0,1,1,0,Самоскид
1529,412840787,Чорноморськ (Іллічівськ),Ватутіне,23.0,95.0,368.77,16100.0,0.0,0,0,0,Самоскид
1530,415250661,Горохів,Умань,22.0,56.0,546.34,11000.0,1.0,0,0,1,Тент
1531,415216031,Бровари,Васильків,22.0,38.0,56.91,3000.0,0.0,0,0,1,Тент
1532,415157307,Народичі,Сторожинець,22.0,86.0,508.52,14000.0,1.0,1,0,1,Тент
1533,415093545,Кривий Ріг,Подвірки,16.0,86.0,357.93,8500.0,0.0,0,0,1,Тент
1534,415250663,Виноградів,Івано-Франківськ,92.0,92.0,216.34,3000.0,1.0,0,0,1,Тент
1535,415199075,Біла Церква,Одеса,4.9,45.0,391.87,5800.0,1.0,1,1,0,Крита
